Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load,Class
dish_1559232986,bacon,35,0.49,0,0,1
dish_1559233055,garden salad,39,1.248,30,0.3744,1
dish_1559233102,scrambled eggs,124,1.984,0,0,1
dish_1559233144,garden salad,39,1.248,30,0.3744,1
dish_1559233144,scrambled eggs,124,1.984,0,0,1
dish_1559233144,bacon,35,0.49,0,0,1
dish_1559233445,pineapple,49,6.37,66,4.2042,1
dish_1559233570,strawberries,51,4.08,25,1.02,1
dish_1559233627,bacon,12,0.168,0,0,1
dish_1559233715,sweet potato,110,19.8,70,13.86,2
dish_1559233756,strawberries,51,4.08,25,1.02,3
dish_1559233756,bacon,12,0.168,0,0,3
dish_1559233756,sweet potato,110,19.8,70,13.86,3
dish_1559233756,pineapple,49,6.37,66,4.2042,3
dish_1559235639,strawberries,103,8.24,25,2.06,1
dish_1559235690,eggs,111,1.332,0,0,1
dish_1559235771,cream cheese,10.8,0.594,0,0,2
dish_1559235771,bagels,43.200001,21.16800049,69,14.60592034,2
dish_1559235815,cream cheese,10.8,0.594,0,0,2
dish_1559235815,bagels,43.200001,21.16800049,69,14.60592034,2
dish_1559235815,strawberries,103,8.24,25,2.06,2
dish_1559235815,eggs,111,1.332,0,0,2
dish_1559238435,pears,202,30.704,30,9.2112,1
dish_1559238566,berries,109,15.26,35,5.341,1
dish_1559238993,berries,108,15.12,35,5.292,1
dish_1559239151,spinach (raw),40,1.44,15,0.216,1
dish_1559239985,pears,203,30.856,30,9.2568,1
dish_1559240216,cauliflower,58,2.9,15,0.435,1
dish_1559240256,broccoli,54,3.78,15,0.567,1
dish_1559240441,strawberries,59,4.72,25,1.18,1
dish_1559240875,pears,203,30.856,30,9.2568,1
dish_1559242155,pears,203,30.856,30,9.2568,1
dish_1559242221,almonds,114,25.878,15,3.8817,1
dish_1559242324,broccoli,54,3.78,15,0.567,1
dish_1559242568,pears,203,30.856,30,9.2568,1
dish_1559243704,pears,203,30.856,30,9.2568,1
dish_1559243887,almonds,50,11.35,15,1.7025,1
dish_1559244598,cookies,51,33.15,70,23.205,3
dish_1559245340,garden salad,35,1.12,30,0.336,1
dish_1559245654,pears,202,30.704,30,9.2112,1
dish_1559245801,berries,107,14.98,35,5.243,1
dish_1559245920,cauliflower,57,2.85,15,0.4275,1
dish_1559245979,pears,203,30.856,30,9.2568,1
dish_1559319826,berries,79,11.06,35,3.871,1
dish_1559319860,bacon,13,0.182,0,0,1
dish_1559319902,pineapple,17,2.21,66,1.4586,1
dish_1559319971,sweet potato,96,17.28,70,12.096,2
dish_1559320019,pineapple,17,2.21,66,1.4586,2
dish_1559320019,sweet potato,96,17.28,70,12.096,2
dish_1559320019,bacon,13,0.182,0,0,2
dish_1559320019,berries,79,11.06,35,3.871,2
dish_1559332487,zucchini,49,1.323,15,0.19845,1
dish_1559332487,chayote squash,49,2.499,15,0.37485,1
dish_1559578551,bacon,23,0.322,0,0,1
dish_1559578579,bacon,23,0.322,0,0,1
dish_1559578579,strawberries,55,4.4,25,1.1,1
dish_1559578599,bacon,23,0.322,0,0,2
dish_1559578599,strawberries,55,4.4,25,1.1,2
dish_1559578599,sweet potato,115,20.7,70,14.49,2
dish_1559581198,eggs,152,1.824,0,0,1
dish_1559585533,broccoli,37,2.59,15,0.3885,1
dish_1559589873,mushroom,54,1.782,15,0.2673,1
dish_1559589902,mushroom,54,1.782,15,0.2673,1
dish_1559589902,asparagus,22,0.858,15,0.1287,1
dish_1559589942,mushroom,54,1.782,15,0.2673,3
dish_1559589942,asparagus,22,0.858,15,0.1287,3
dish_1559589942,pizza,103,33.99,80,27.192,3
dish_1559590099,asparagus,39,1.521,15,0.22815,1
dish_1559590130,asparagus,39,1.521,15,0.22815,1
dish_1559590130,chicken,113,0,0,0,1
dish_1559590157,chicken,113,0,0,0,1
dish_1559590157,asparagus,39,1.521,15,0.22815,1
dish_1559590157,caesar salad,82,3.526,0,0,1
dish_1559590202,couscous,77,17.71,60,10.626,2
dish_1559590202,caesar salad,82,3.526,0,0,2
dish_1559590202,chicken,113,0,0,0,2
dish_1559590202,asparagus,39,1.521,15,0.22815,2
dish_1559667948,cream cheese,11.400001,0.627000055,0,0,2
dish_1559667948,bagels,45.600002,22.34400098,69,15.41736068,2
dish_1559667973,bagels,45.600002,22.34400098,69,15.41736068,2
dish_1559667973,cream cheese,11.400001,0.627000055,0,0,2
dish_1559667973,scrambled eggs,122,1.952,0,0,2
dish_1559674074,pizza,53,17.49,80,13.992,2
dish_1559674689,honeydew melons,177,15.93,65,10.3545,2
dish_1559674781,grapes,26,4.68,56,2.6208,2
dish_1559674781,honeydew melons,177,15.93,65,10.3545,2
dish_1559674866,honeydew melons,177,15.93,65,10.3545,2
dish_1559674866,grapes,26,4.68,56,2.6208,2
dish_1559674866,caesar salad,100,4.3,0,0,2
dish_1559675101,brussels sprouts,31,2.79,15,0.4185,1
dish_1559675146,brussels sprouts,31,2.79,15,0.4185,1
dish_1559675146,carrot,14,1.4,30,0.42,1
dish_1559675178,carrot,14,1.4,30,0.42,1
dish_1559675178,cherry tomatoes,55,2.145,30,0.6435,1
dish_1559675178,brussels sprouts,31,2.79,15,0.4185,1
dish_1559675234,carrot,14,1.4,30,0.42,1
dish_1559675234,bell peppers,20,1.8,15,0.27,1
dish_1559675234,cherry tomatoes,55,2.145,30,0.6435,1
dish_1559675234,brussels sprouts,31,2.79,15,0.4185,1
dish_1559675268,cherry tomatoes,55,2.145,30,0.6435,1
dish_1559675268,carrot,14,1.4,30,0.42,1
dish_1559675268,bell peppers,20,1.8,15,0.27,1
dish_1559675268,brussels sprouts,31,2.79,15,0.4185,1
dish_1559675268,cucumbers,24,0.48,15,0.072,1
dish_1559751458,yam,123,36.162,70,25.3134,3
dish_1559751552,yam,123,36.162,70,25.3134,3
dish_1559751552,berries,131,18.34,35,6.419,3
dish_1559751710,berries,66,9.24,35,3.234,1
dish_1559751744,eggs,122,1.464,0,0,1
dish_1559751744,berries,66,9.24,35,3.234,1
dish_1559751775,berries,66,9.24,35,3.234,2
dish_1559751775,eggs,122,1.464,0,0,2
dish_1559751775,yam,66,19.404,70,13.5828,2
dish_1559751801,berries,66,9.24,35,3.234,2
dish_1559751801,yam,66,19.404,70,13.5828,2
dish_1559751801,eggs,122,1.464,0,0,2
dish_1559751801,chicken apple sausage,89,2.67,0,0,2
dish_1559838214,bacon,8,0.112,0,0,1
dish_1559838279,bacon,8,0.112,0,0,1
dish_1559838279,berries,106,14.84,35,5.194,1
dish_1559838402,bacon,8,0.112,0,0,3
dish_1559838402,sweet potato,59.5,10.71,70,7.497,3
dish_1559838402,yam,59.5,17.493,70,12.2451,3
dish_1559838402,berries,106,14.84,35,5.194,3
dish_1559841023,chicken apple sausage,46,1.38,0,0,1
dish_1559841061,blackberries,53,4.876,25,1.219,1
dish_1559841061,chicken apple sausage,46,1.38,0,0,1
dish_1559841091,blackberries,53,4.876,25,1.219,2
dish_1559841091,chicken apple sausage,46,1.38,0,0,2
dish_1559841091,sweet potato,33.5,6.03,70,4.221,2
dish_1559841091,yam,33.5,9.849,70,6.8943,2
dish_1559841127,scrambled eggs,119,1.904,0,0,2
dish_1559841127,yam,33.5,9.849,70,6.8943,2
dish_1559841127,chicken apple sausage,46,1.38,0,0,2
dish_1559841127,sweet potato,33.5,6.03,70,4.221,2
dish_1559841127,blackberries,53,4.876,25,1.219,2
dish_1559841163,blackberries,53,4.876,25,1.219,2
dish_1559841163,scrambled eggs,119,1.904,0,0,2
dish_1559841163,yam,33.5,9.849,70,6.8943,2
dish_1559841163,sweet potato,33.5,6.03,70,4.221,2
dish_1559841163,chicken apple sausage,46,1.38,0,0,2
dish_1559841163,broccoli,50,3.5,15,0.525,2
dish_1559841571,cereal,5,3.65,70,2.555,1
dish_1559841781,grapes,38,6.84,56,3.8304,1
dish_1559841781,cereal,5,3.65,70,2.555,1
dish_1559841808,grapes,38,6.84,56,3.8304,1
dish_1559841808,mandarin oranges,53,6.89,47,3.2383,1
dish_1559841808,cereal,5,3.65,70,2.555,1
dish_1559841870,pears,201,30.552,30,9.1656,1
dish_1559841891,grapes,71,12.78,56,7.1568,2
dish_1559841891,pears,201,30.552,30,9.1656,2
dish_1559841908,grapes,71,12.78,56,7.1568,2
dish_1559841908,broccoli,32,2.24,15,0.336,2
dish_1559841908,pears,201,30.552,30,9.1656,2
dish_1559841950,broccoli,32,2.24,15,0.336,1
dish_1559841979,broccoli,32,2.24,15,0.336,1
dish_1559841979,mandarin oranges,53,6.89,47,3.2383,1
dish_1559842047,broccoli,32,2.24,15,0.336,2
dish_1559842047,pears,200,30.4,30,9.12,2
dish_1559842047,mandarin oranges,53,6.89,47,3.2383,2
dish_1559842136,almonds,53,12.031,15,1.80465,2
dish_1559842136,broccoli,32,2.24,15,0.336,2
dish_1559842136,pears,200,30.4,30,9.12,2
dish_1559842136,mandarin oranges,53,6.89,47,3.2383,2
dish_1559842274,almonds,53,12.031,15,1.80465,1
dish_1559842326,almonds,53,12.031,15,1.80465,1
dish_1559842326,mandarin oranges,53,6.89,47,3.2383,1
dish_1559842374,almonds,53,12.031,15,1.80465,1
dish_1559842374,mandarin oranges,53,6.89,47,3.2383,1
dish_1559842374,broccoli,31,2.17,15,0.3255,1
dish_1559842409,strawberries,42,3.36,25,0.84,1
dish_1559842409,mandarin oranges,53,6.89,47,3.2383,1
dish_1559842409,broccoli,31,2.17,15,0.3255,1
dish_1559842409,almonds,53,12.031,15,1.80465,1
dish_1559843030,strawberries,77,6.16,25,1.54,1
dish_1559843052,strawberries,77,6.16,25,1.54,1
dish_1559843052,mandarin oranges,53,6.89,47,3.2383,1
dish_1559843185,strawberries,77,6.16,25,1.54,1
dish_1559843185,mandarin oranges,53,6.89,47,3.2383,1
dish_1559843185,broccoli,31,2.17,15,0.3255,1
dish_1559843222,grapes,68,12.24,56,6.8544,2
dish_1559843222,broccoli,31,2.17,15,0.3255,2
dish_1559843222,mandarin oranges,53,6.89,47,3.2383,2
dish_1559843222,strawberries,77,6.16,25,1.54,2
dish_1559843335,strawberries,77,6.16,25,1.54,1
dish_1559843492,broccoli,18,1.26,15,0.189,1
dish_1559843492,strawberries,77,6.16,25,1.54,1
dish_1559843690,strawberries,77,6.16,25,1.54,1
dish_1559843690,potatoes,39,6.63,70,4.641,1
dish_1559843690,broccoli,18,1.26,15,0.189,1
dish_1559843715,strawberries,77,6.16,25,1.54,2
dish_1559843715,potatoes,39,6.63,70,4.641,2
dish_1559843715,broccoli,18,1.26,15,0.189,2
dish_1559843715,pears,200,30.4,30,9.12,2
dish_1559844030,strawberries,77,6.16,25,1.54,1
dish_1559844063,strawberries,77,6.16,25,1.54,2
dish_1559844063,pears,200,30.4,30,9.12,2
dish_1559844090,strawberries,77,6.16,25,1.54,2
dish_1559844090,pears,200,30.4,30,9.12,2
dish_1559844090,mandarin oranges,54,7.02,47,3.2994,2
dish_1559844113,strawberries,77,6.16,25,1.54,2
dish_1559844113,pears,200,30.4,30,9.12,2
dish_1559844113,mandarin oranges,54,7.02,47,3.2994,2
dish_1559844113,almonds,25,5.675,15,0.85125,2
dish_1559844272,almonds,80,18.16,15,2.724,1
dish_1559844323,grapes,81,14.58,56,8.1648,2
dish_1559844323,almonds,80,18.16,15,2.724,2
dish_1559844366,almonds,80,18.16,15,2.724,2
dish_1559844366,broccoli,31,2.17,15,0.3255,2
dish_1559844366,grapes,81,14.58,56,8.1648,2
dish_1559844458,grapes,81,14.58,56,8.1648,1
dish_1559844479,mandarin oranges,52,6.76,47,3.1772,2
dish_1559844479,grapes,81,14.58,56,8.1648,2
dish_1559844490,grapes,81,14.58,56,8.1648,2
dish_1559844490,mandarin oranges,99,12.87,47,6.0489,2
dish_1559844506,mandarin oranges,52,6.76,47,3.1772,2
dish_1559844506,grapes,81,14.58,56,8.1648,2
dish_1559844506,strawberries,47,3.76,25,0.94,2
dish_1559844611,grapes,81,14.58,56,8.1648,1
dish_1559844657,potatoes,86,14.62,70,10.234,2
dish_1559844657,grapes,81,14.58,56,8.1648,2
dish_1559844683,broccoli,31,2.17,15,0.3255,2
dish_1559844683,potatoes,86,14.62,70,10.234,2
dish_1559844683,grapes,81,14.58,56,8.1648,2
dish_1559844928,potatoes,86,14.62,70,10.234,2
dish_1559844951,almonds,36,8.172,15,1.2258,2
dish_1559844951,potatoes,86,14.62,70,10.234,2
dish_1559845018,almonds,36,8.172,15,1.2258,2
dish_1559845018,mandarin oranges,53,6.89,47,3.2383,2
dish_1559845018,potatoes,86,14.62,70,10.234,2
dish_1559845046,potatoes,86,14.62,70,10.234,2
dish_1559845046,mandarin oranges,53,6.89,47,3.2383,2
dish_1559845046,broccoli,32,2.24,15,0.336,2
dish_1559845046,almonds,36,8.172,15,1.2258,2
dish_1559845290,potatoes,86,14.62,70,10.234,2
dish_1559845370,potatoes,86,14.62,70,10.234,2
dish_1559845370,mandarin oranges,53,6.89,47,3.2383,2
dish_1559845399,potatoes,86,14.62,70,10.234,2
dish_1559845399,mandarin oranges,53,6.89,47,3.2383,2
dish_1559845399,strawberries,39,3.12,25,0.78,2
dish_1559845513,potatoes,86,14.62,70,10.234,3
dish_1559845513,pears,201,30.552,30,9.1656,3
dish_1559845513,mandarin oranges,53,6.89,47,3.2383,3
dish_1559845513,strawberries,39,3.12,25,0.78,3
dish_1559845637,potatoes,121,20.57,70,14.399,2
dish_1559845745,pears,201,30.552,30,9.1656,3
dish_1559845745,potatoes,121,20.57,70,14.399,3
dish_1559845767,pears,201,30.552,30,9.1656,3
dish_1559845767,mandarin oranges,53,6.89,47,3.2383,3
dish_1559845767,potatoes,121,20.57,70,14.399,3
dish_1559846034,broccoli,32,2.24,15,0.336,1
dish_1559846073,mandarin oranges,53,6.89,47,3.2383,1
dish_1559846073,broccoli,32,2.24,15,0.336,1
dish_1559846099,mandarin oranges,53,6.89,47,3.2383,1
dish_1559846099,almonds,29,6.583,15,0.98745,1
dish_1559846099,broccoli,32,2.24,15,0.336,1
dish_1559846311,pears,201,30.552,30,9.1656,1
dish_1559846334,pears,201,30.552,30,9.1656,1
dish_1559846334,broccoli,32,2.24,15,0.336,1
dish_1559846363,broccoli,32,2.24,15,0.336,2
dish_1559846363,pears,201,30.552,30,9.1656,2
dish_1559846363,mandarin oranges,53,6.89,47,3.2383,2
dish_1559846450,pears,201,30.552,30,9.1656,1
dish_1559846504,broccoli,32,2.24,15,0.336,1
dish_1559846504,pears,201,30.552,30,9.1656,1
dish_1559846528,pears,201,30.552,30,9.1656,2
dish_1559846528,broccoli,32,2.24,15,0.336,2
dish_1559846528,almonds,34,7.718,15,1.1577,2
dish_1559846585,pears,201,30.552,30,9.1656,1
dish_1559846825,pizza,95,31.35,80,25.08,3
dish_1559848857,mandarin oranges,53,6.89,47,3.2383,1
dish_1559848882,mandarin oranges,53,6.89,47,3.2383,2
dish_1559848882,pears,201,30.552,30,9.1656,2
dish_1559848929,pears,201,30.552,30,9.1656,3
dish_1559848929,grapes,67,12.06,56,6.7536,3
dish_1559848929,mandarin oranges,53,6.89,47,3.2383,3
dish_1559849020,grapes,67,12.06,56,6.7536,1
dish_1559849053,grapes,67,12.06,56,6.7536,1
dish_1559849053,almonds,58,13.166,15,1.9749,1
dish_1559849097,almonds,58,13.166,15,1.9749,2
dish_1559849097,pears,200,30.4,30,9.12,2
dish_1559849097,grapes,67,12.06,56,6.7536,2
dish_1559849412,almonds,61,13.847,15,2.07705,1
dish_1559849466,pears,201,30.552,30,9.1656,2
dish_1559849466,almonds,61,13.847,15,2.07705,2
dish_1559849497,almonds,61,13.847,15,2.07705,3
dish_1559849497,pears,201,30.552,30,9.1656,3
dish_1559849497,grapes,78,14.04,56,7.8624,3
dish_1559849537,grapes,78,14.04,56,7.8624,3
dish_1559849537,pears,201,30.552,30,9.1656,3
dish_1559849537,mandarin oranges,53,6.89,47,3.2383,3
dish_1559849537,almonds,61,13.847,15,2.07705,3
dish_1559850283,almonds,47,10.669,15,1.60035,1
dish_1559925037,bacon,10,0.14,0,0,1
dish_1559925083,yam,35.5,10.437,70,7.3059,2
dish_1559925083,sweet potato,35.5,6.39,70,4.473,2
dish_1559925083,bacon,10,0.14,0,0,2
dish_1559925174,berries,155,21.7,35,7.595,1
dish_1559934477,caesar salad,57,2.451,0,0,1
dish_1559934645,caesar salad,56,2.408,0,0,1
dish_1560203400,pepperoni pizza,104,33.28,80,26.624,3
dish_1560270537,pineapple,48,6.24,66,4.1184,1
dish_1560270585,pineapple,48,6.24,66,4.1184,1
dish_1560270585,watermelon,66,5.016,75,3.762,1
dish_1560270630,pineapple,48,6.24,66,4.1184,3
dish_1560270630,watermelon,66,5.016,75,3.762,3
dish_1560270630,sweet potato,101,18.18,70,12.726,3
dish_1560356523,bacon,92,1.288,0,0,1
dish_1560356566,scrambled eggs,121,1.936,0,0,1
dish_1560356566,bacon,92,1.288,0,0,1
dish_1560356627,scrambled eggs,121,1.936,0,0,1
dish_1560356627,bacon,92,1.288,0,0,1
dish_1560356627,sausage,88,3.696,0,0,1
dish_1560357267,scrambled eggs,383,6.128,0,0,1
dish_1560357297,sausage,109,4.578,0,0,1
dish_1560357297,scrambled eggs,383,6.128,0,0,1
dish_1560357792,waffles,50,16.35,75,12.2625,2
dish_1560360030,scrambled eggs,131,2.096,0,0,1
dish_1560360055,sausage,49,2.058,0,0,1
dish_1560360055,scrambled eggs,131,2.096,0,0,1
dish_1560360102,berries,68,9.52,35,3.332,1
dish_1560360102,scrambled eggs,131,2.096,0,0,1
dish_1560360102,sausage,49,2.058,0,0,1
dish_1560360112,berries,68,9.52,35,3.332,1
dish_1560360112,scrambled eggs,131,2.096,0,0,1
dish_1560360112,sausage,49,2.058,0,0,1
dish_1560360148,scrambled eggs,131,2.096,0,0,3
dish_1560360148,sausage,49,2.058,0,0,3
dish_1560360148,cream cheese,13.8,0.759,0,0,3
dish_1560360148,berries,68,9.52,35,3.332,3
dish_1560360148,bagels,55.200001,27.04800049,69,18.66312034,3
dish_1560366963,cherry tomatoes,42,1.638,30,0.4914,1
dish_1560366998,honeydew melons,89,8.01,65,5.2065,1
dish_1560366998,cherry tomatoes,42,1.638,30,0.4914,1
dish_1560367085,honeydew melons,89,8.01,65,5.2065,1
dish_1560367085,tofu,52,0.988,15,0.1482,1
dish_1560367085,cherry tomatoes,42,1.638,30,0.4914,1
dish_1560368110,cherry tomatoes,89,3.471,30,1.0413,1
dish_1560368138,cherry tomatoes,89,3.471,30,1.0413,1
dish_1560368138,mushroom,34,1.122,15,0.1683,1
dish_1560368395,honeydew melons,137,12.33,65,8.0145,1
dish_1560370114,asparagus,39,1.521,15,0.22815,1
dish_1560370804,ice cream cones,6,4.74,57,2.7018,1
dish_1560441464,berries,50,7,35,2.45,1
dish_1560441487,berries,50,7,35,2.45,1
dish_1560441487,cantaloupe,38,3.04,65,1.976,1
dish_1560441511,watermelon,35,2.66,75,1.995,1
dish_1560441511,cantaloupe,38,3.04,65,1.976,1
dish_1560441511,berries,50,7,35,2.45,1
dish_1560441529,cantaloupe,38,3.04,65,1.976,1
dish_1560441529,berries,50,7,35,2.45,1
dish_1560441529,watermelon,35,2.66,75,1.995,1
dish_1560441529,pineapple,29,3.77,66,2.4882,1
dish_1560442226,berries,147,20.58,35,7.203,1
dish_1560442258,bacon,38,0.532,0,0,1
dish_1560442258,berries,147,20.58,35,7.203,1
dish_1560442279,quinoa,37,7.77,35,2.7195,1
dish_1560442279,berries,147,20.58,35,7.203,1
dish_1560442279,bacon,38,0.532,0,0,1
dish_1560442303,scrambled eggs,75,1.2,0,0,1
dish_1560442303,berries,147,20.58,35,7.203,1
dish_1560442303,quinoa,37,7.77,35,2.7195,1
dish_1560442303,bacon,38,0.532,0,0,1
dish_1560442450,yogurt,149,5.364,35,1.8774,1
dish_1560443437,berries,204,28.56,35,9.996,1
dish_1560443474,pineapple,113,14.69,66,9.6954,3
dish_1560443474,berries,204,28.56,35,9.996,3
dish_1560443537,berries,204,28.56,35,9.996,3
dish_1560443537,pineapple,113,14.69,66,9.6954,3
dish_1560443537,grapes,94,16.92,56,9.4752,3
dish_1560443565,berries,204,28.56,35,9.996,3
dish_1560443565,honeydew melons,64,5.76,65,3.744,3
dish_1560443565,pineapple,113,14.69,66,9.6954,3
dish_1560443565,grapes,94,16.92,56,9.4752,3
dish_1560444570,scrambled eggs,114,1.824,0,0,1
dish_1560444592,scrambled eggs,114,1.824,0,0,2
dish_1560444592,yam,61,17.934,70,12.5538,2
dish_1560444616,scrambled eggs,114,1.824,0,0,2
dish_1560444616,yam,61,17.934,70,12.5538,2
dish_1560444616,strawberries,65,5.2,25,1.3,2
dish_1560444637,bacon,45,0.63,0,0,2
dish_1560444637,yam,61,17.934,70,12.5538,2
dish_1560444637,strawberries,65,5.2,25,1.3,2
dish_1560444637,scrambled eggs,114,1.824,0,0,2
dish_1560444701,watermelon,170,12.92,75,9.69,1
dish_1560444724,watermelon,170,12.92,75,9.69,3
dish_1560444724,honeydew melons,173,15.57,65,10.1205,3
dish_1560444756,honeydew melons,173,15.57,65,10.1205,3
dish_1560444756,pineapple,75,9.75,66,6.435,3
dish_1560444756,watermelon,170,12.92,75,9.69,3
dish_1560444785,bacon,30,0.42,0,0,3
dish_1560444785,watermelon,170,12.92,75,9.69,3
dish_1560444785,honeydew melons,173,15.57,65,10.1205,3
dish_1560444785,pineapple,75,9.75,66,6.435,3
dish_1560444815,honeydew melons,173,15.57,65,10.1205,3
dish_1560444815,watermelon,170,12.92,75,9.69,3
dish_1560444815,scrambled eggs,123,1.968,0,0,3
dish_1560444815,bacon,30,0.42,0,0,3
dish_1560444815,pineapple,75,9.75,66,6.435,3
dish_1560444869,honeydew melons,39,3.51,65,2.2815,1
dish_1560444892,honeydew melons,39,3.51,65,2.2815,1
dish_1560444892,pineapple,51,6.63,66,4.3758,1
dish_1560444914,honeydew melons,39,3.51,65,2.2815,2
dish_1560444914,pineapple,51,6.63,66,4.3758,2
dish_1560444914,watermelon,76,5.776,75,4.332,2
dish_1560444931,watermelon,76,5.776,75,4.332,2
dish_1560444931,honeydew melons,39,3.51,65,2.2815,2
dish_1560444931,pineapple,51,6.63,66,4.3758,2
dish_1560444931,scrambled eggs,34,0.544,0,0,2
dish_1560454970,cherry tomatoes,55,2.145,30,0.6435,1
dish_1560455000,cherry tomatoes,55,2.145,30,0.6435,1
dish_1560455000,cucumbers,29,0.58,15,0.087,1
dish_1560455030,cherry tomatoes,55,2.145,30,0.6435,1
dish_1560455030,cucumbers,29,0.58,15,0.087,1
dish_1560455030,baby carrots,19,1.9,30,0.57,1
dish_1560455059,cherry tomatoes,55,2.145,30,0.6435,1
dish_1560455059,baby carrots,19,1.9,30,0.57,1
dish_1560455059,celery,31,1.054,15,0.1581,1
dish_1560455059,cucumbers,29,0.58,15,0.087,1
dish_1560455090,celery,31,1.054,15,0.1581,1
dish_1560455090,chicken,21,0,0,0,1
dish_1560455090,cucumbers,29,0.58,15,0.087,1
dish_1560455090,cherry tomatoes,55,2.145,30,0.6435,1
dish_1560455090,baby carrots,19,1.9,30,0.57,1
dish_1560527070,potatoes,69,11.73,70,8.211,1
dish_1560527745,yogurt,149,5.364,35,1.8774,1
dish_1560527950,watermelon,77,5.852,75,4.389,1
dish_1560529804,watermelon,51,3.876,75,2.907,1
dish_1560529825,watermelon,51,3.876,75,2.907,1
dish_1560529825,berries,66,9.24,35,3.234,1
dish_1560529844,berries,66,9.24,35,3.234,2
dish_1560529844,sweet potato,51,9.18,70,6.426,2
dish_1560529844,watermelon,51,3.876,75,2.907,2
dish_1560543465,caesar salad,77,3.311,0,0,1
dish_1560543505,tomatoes,95,6.46,30,1.938,1
dish_1560543505,caesar salad,77,3.311,0,0,1
dish_1560543525,olives,15,0.945,15,0.14175,1
dish_1560543525,tomatoes,95,6.46,30,1.938,1
dish_1560543525,caesar salad,77,3.311,0,0,1
dish_1560543557,tomatoes,95,6.46,30,1.938,1
dish_1560543557,brown rice,4,0.92,50,0.46,1
dish_1560543557,olives,15,0.945,15,0.14175,1
dish_1560543557,caesar salad,77,3.311,0,0,1
dish_1560543682,roasted potatoes,86,15.48,59,9.1332,1
dish_1560543704,roasted potatoes,86,15.48,59,9.1332,1
dish_1560543704,cauliflower,75,3.75,15,0.5625,1
dish_1560787696,bacon,7,0.098,0,0,1
dish_1560787754,bacon,7,0.098,0,0,1
dish_1560787754,berries,61,8.54,35,2.989,1
dish_1560787781,bacon,7,0.098,0,0,1
dish_1560787781,berries,61,8.54,35,2.989,1
dish_1560787781,yam,29,8.526,70,5.9682,1
dish_1560787817,berries,61,8.54,35,2.989,3
dish_1560787817,yam,29,8.526,70,5.9682,3
dish_1560787817,bagels,54.400002,26.65600098,69,18.39264068,3
dish_1560787817,bacon,7,0.098,0,0,3
dish_1560787817,cream cheese,13.6,0.748,0,0,3
dish_1560788338,yogurt,121,4.356,35,1.5246,1
dish_1560788349,yogurt,134,4.824,35,1.6884,1
dish_1560788384,yogurt,121,4.356,35,1.5246,1
dish_1560788384,strawberries,121,9.68,25,2.42,1
dish_1560798656,cheese pizza,108,36.18,80,28.944,3
dish_1560798707,broccoli,31,2.17,15,0.3255,3
dish_1560798707,cheese pizza,108,36.18,80,28.944,3
dish_1560798744,broccoli,31,2.17,15,0.3255,3
dish_1560798744,cheese pizza,108,36.18,80,28.944,3
dish_1560798744,tofu,81,1.539,15,0.23085,3
dish_1560798785,cheese pizza,108,36.18,80,28.944,3
dish_1560798785,tofu,81,1.539,15,0.23085,3
dish_1560798785,cauliflower,90,4.5,15,0.675,3
dish_1560798785,broccoli,31,2.17,15,0.3255,3
dish_1560799113,pizza,37,12.21,80,9.768,1
dish_1560799277,pizza,37,12.21,80,9.768,2
dish_1560799277,broccoli,36,2.52,15,0.378,2
