Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load
dish_1568314951,millet,7.330576,1.737346512,70,1.216
dish_1568314951,beef,54.979321,0,0,0.000
dish_1559674781,grapes,26,4.68,56,2.621
dish_1559674781,honeydew melons,177,15.93,65,10.355
dish_1560798707,broccoli,31,2.17,15,0.325
dish_1560798707,cheese pizza,108,36.18,80,28.944
dish_1558031675,yam,62,18.228,70,12.760
dish_1558031675,bacon,26,0.364,0,0.000
dish_1558031675,cantaloupe,92,7.36,65,4.784
dish_1558116001,almonds,23,5.221,15,0.783
dish_1558116001,grapes,62,11.16,56,6.250
dish_1558116001,sausage,59,2.478,0,0.000
dish_1558116001,bacon,28,0.392,0,0.000
dish_1558116001,potatoes,51,8.67,70,6.069
dish_1565638550,pork,56.704979,0,0,0.000
dish_1565638550,wheat berry,4.106776,0.784394216,30,0.235
dish_1565638550,arugula,1.890166,0.069936142,15,0.010
dish_1565638550,chicken breast,41.06776,0,0,0.000
dish_1565638550,white rice,7.560664,2.11698592,70,1.482
dish_1565638550,green beans,88.724998,6.21074986,30,1.863
dish_1565638550,onions,2.646232,0.23816088,15,0.036
dish_1565638550,spinach (raw),1.026694,0.036960984,15,0.006
dish_1565638550,zucchini,3.780332,0.102068964,15,0.015
dish_1565638550,parmesan cheese,1.026694,0.043121148,0,0.000
dish_1565638550,cherry tomatoes,2.053388,0.080082132,30,0.024
dish_1558719145,cantaloupe,94,7.52,65,4.888
dish_1558719145,cherry tomatoes,107,4.173,30,1.252
dish_1558719145,almonds,73,16.571,15,2.486
dish_1558719145,apple,142,19.88,36,7.157
dish_1560366410,blueberries,1.832705,0.26390952,25,0.066
dish_1560366410,walnuts,0.916353,0.127373067,15,0.019
dish_1560366410,asparagus,58,2.262,15,0.339
dish_1560366410,arugula,25.657875,0.949341375,15,0.142
dish_1560366410,chard,4.581763,0.169525231,15,0.025
dish_1567613019,sweet potato,151.219513,27.21951234,70,19.054
dish_1567613019,watermelon,121,9.196,75,6.897
dish_1558640849,apple,154,21.56,36,7.762
dish_1558640849,cauliflower,58,2.9,15,0.435
dish_1558640849,carrot,26,2.6,30,0.780
dish_1560527105,mustard greens,4.575164,0.215032708,32,0.069
dish_1560527105,cucumbers,3.660131,0.07320262,15,0.011
dish_1560527105,tomatoes,2.287582,0.155555576,30,0.047
dish_1560527105,potatoes,69,11.73,70,8.211
dish_1560527105,spinach (raw),18.300655,0.65882358,15,0.099
dish_1564590288,pineapple,56,7.28,66,4.805
dish_1564590288,watermelon,84,6.384,75,4.788
dish_1564590288,berries,93,13.02,35,4.557
dish_1564590288,cantaloupe,78,6.24,65,4.056
dish_1564590288,sweet potato,118.048782,21.24878076,70,14.874
dish_1559674074,pizza,53,17.49,80,13.992
dish_1560527745,yogurt,149,5.364,35,1.877
dish_1566844803,caesar salad,164,7.052,0,0.000
dish_1566844803,pepperoni pizza,63,20.16,80,16.128
dish_1564086709,cheese pizza,49,16.415,80,13.132
dish_1564086709,caesar salad,99,4.257,0,0.000
dish_1564086709,cherry tomatoes,5.661765,0.220808835,30,0.066
dish_1564086709,pasta,56.617645,14.04117596,50,7.021
dish_1564086709,cheese,1.132353,0.014720589,0,0.000
dish_1564086709,spinach (raw),2.264706,0.081529416,15,0.012
dish_1564086709,corn on the cob,82,18.04,48,8.659
dish_1564086709,onions,2.264706,0.20382354,15,0.031
dish_1557937758,blackberries,13,1.196,25,0.299
dish_1557937758,strawberries,21,1.68,25,0.420
dish_1557937758,yam,38,11.172,70,7.820
dish_1557937758,raspberries,39,4.68,25,1.170
dish_1557937758,eggs,17,0.204,0,0.000
dish_1566316558,radishes,12.412121,0.422012114,15,0.063
dish_1566316558,scrambled eggs,180,2.88,0,0.000
dish_1566316558,bacon,19,0.266,0,0.000
dish_1566316558,bell peppers,15.515152,1.39636368,15,0.209
dish_1566316558,cucumbers,15.515152,0.31030304,15,0.047
dish_1558110478,eggs,34,0.408,0,0.000
dish_1558110478,berries,51,7.14,35,2.499
dish_1558110478,bacon,7,0.098,0,0.000
dish_1558110478,yam,69,20.286,70,14.200
dish_1565981848,carrot,46.33395,4.633395,30,1.390
dish_1565981848,wheat berry,6.41115,1.22452965,30,0.367
dish_1565981848,cherry tomatoes,1.28223,0.05000697,30,0.015
dish_1565981848,tofu,105,1.995,15,0.299
dish_1565981848,fish,32.055748,0,0,0.000
dish_1565981848,chard,2.885018,0.106745666,15,0.016
dish_1566849955,olives,67,4.221,15,0.633
dish_1566849955,onions,48,4.32,15,0.648
dish_1566849955,cherry tomatoes,87,3.393,30,1.018
dish_1566849955,carrot,86,8.6,30,2.580
dish_1566838351,berries,133,18.62,35,6.517
dish_1566838351,watermelon,139,10.564,75,7.923
dish_1566838351,pineapple,145,18.85,66,12.441
dish_1565117990,tuna,102,0,0,0.000
dish_1565117990,chicken breast,133,0,0,0.000
dish_1565117990,bell peppers,69,6.21,15,0.932
dish_1565117990,cheese pizza,76,25.46,80,20.368
dish_1564675157,grapes,46,8.28,56,4.637
dish_1564675157,watermelon,77,5.852,75,4.389
dish_1564675157,sweet potato,157.073181,28.27317258,70,19.791
dish_1557863012,cucumbers,31,0.62,15,0.093
dish_1565382803,carrot,36.475662,3.6475662,30,1.094
dish_1565382803,roasted potatoes,38,6.84,59,4.036
dish_1565382803,pepperoni pizza,102,32.64,80,26.112
dish_1564516760,eggplant,10.576923,0.624038457,20,0.125
dish_1564516760,spinach (cooked),5.288462,0.21153848,15,0.032
dish_1564516760,carrot,53.234749,5.3234749,30,1.597
dish_1564516760,mushroom,10.576923,0.349038459,15,0.052
dish_1564516760,chicken thighs,211.538467,0,0,0.000
dish_1564516760,squash,10.576923,0.359615382,15,0.054
dish_1564516760,quinoa,21.153847,4.44230787,35,1.555
dish_1558637932,corn on the cob,67,14.74,48,7.075
dish_1558637932,apple,154,21.56,36,7.762
dish_1558637932,cauliflower,49,2.45,15,0.368
dish_1558637932,grapes,123,22.14,56,12.398
dish_1557937157,strawberries,36,2.88,25,0.720
dish_1557937157,broccoli,63,4.41,15,0.662
dish_1557937157,raspberries,49,5.88,25,1.470
dish_1557937157,eggs,96,1.152,0,0.000
dish_1557937157,bacon,27,0.378,0,0.000
dish_1565727791,mixed greens,9,0.477,15,0.072
dish_1565727791,broccoli,68,4.76,15,0.714
dish_1565727791,parmesan cheese,22,0.924,0,0.000
dish_1567110811,pizza,42,13.86,80,11.088
dish_1567110811,cucumbers,8.396502,0.16793004,15,0.025
dish_1567110811,spinach (cooked),4.276169,0.17104676,15,0.026
dish_1567110811,lettuce,16.793003,0.486997087,15,0.073
dish_1567110811,cherry tomatoes,6.717201,0.261970839,30,0.079
dish_1567110811,beef,128.28508,0,0,0.000
dish_1567110811,millet,17.104677,4.053808449,70,2.838
dish_1567110811,onions,7.63477,0.6871293,15,0.103
dish_1567110811,mixed greens,25.189505,1.335043765,15,0.200
dish_1564083508,grilled chicken,96,0.096,0,0.000
dish_1564083508,olives,37,2.331,15,0.350
dish_1564083508,cherry tomatoes,92,3.588,30,1.076
dish_1566414924,pecans,2.306306,0.32288284,10,0.032
dish_1566414924,roasted potatoes,67,12.06,59,7.115
dish_1566414924,blueberries,4.612613,0.664216272,25,0.166
dish_1566414924,arugula,64.576576,2.389333312,15,0.358
dish_1566414924,chard,11.531532,0.426666684,15,0.064
dish_1566414924,green beans,62.400002,4.36800014,30,1.310
dish_1558629041,eggs,72,0.864,0,0.000
dish_1558629041,strawberries,80,6.4,25,1.600
dish_1558629041,carrot,60,6,30,1.800
dish_1558629041,garden salad,14,0.448,30,0.134
dish_1566588066,carrot,147.874298,14.7874298,30,4.436
dish_1566588066,pineapple,188,24.44,66,16.130
dish_1566588066,arugula,6.727989,0.248935593,15,0.037
dish_1566588066,brown rice,33.63995,7.7371885,50,3.869
dish_1566588066,salmon,168.199738,0,0,0.000
dish_1558381943,spinach (raw),60,2.16,15,0.324
dish_1558639362,cauliflower,98,4.9,15,0.735
dish_1558639362,apple,116,16.24,36,5.846
dish_1558639362,carrot,99,9.9,30,2.970
dish_1558639362,corn on the cob,29,6.38,48,3.062
dish_1557862696,cauliflower,77,3.85,15,0.578
dish_1558544482,berries,67,9.38,35,3.283
dish_1564686740,olives,25,1.575,15,0.236
dish_1564686740,cherry tomatoes,8.489797,0.331102083,30,0.099
dish_1564686740,lettuce,21.224489,0.615510181,15,0.092
dish_1564686740,cheese pizza,105,35.175,80,28.140
dish_1564686740,mixed greens,31.836735,1.687346955,15,0.253
dish_1564686740,onions,4.244898,0.38204082,15,0.057
dish_1564686740,cucumbers,10.612245,0.2122449,15,0.032
dish_1558116298,cantaloupe,91,7.28,65,4.732
dish_1558116298,almonds,75,17.025,15,2.554
dish_1558116298,grapes,111,19.98,56,11.189
dish_1558116298,sausage,91,3.822,0,0.000
dish_1560444815,honeydew melons,173,15.57,65,10.121
dish_1560444815,watermelon,170,12.92,75,9.690
dish_1560444815,scrambled eggs,123,1.968,0,0.000
dish_1560444815,bacon,30,0.42,0,0.000
dish_1560444815,pineapple,75,9.75,66,6.435
dish_1557863170,avocado,47,4.23,10,0.423
dish_1557863170,spinach (raw),24,0.864,15,0.130
dish_1557863170,cucumbers,31,0.62,15,0.093
dish_1557863170,olives,40,2.52,15,0.378
dish_1567020091,fish,63.130203,0,0,0.000
dish_1567020091,walnuts,2.242653,0.311728767,15,0.047
dish_1567020091,kale,3.15651,0.2840859,15,0.043
dish_1567020091,arugula,62.794273,2.323388101,15,0.349
dish_1567020091,blueberries,4.485305,0.64588392,25,0.161
dish_1567020091,cherry tomatoes,2.525208,0.098483112,30,0.030
dish_1567020091,brussels sprouts,54.120541,4.87084869,15,0.731
dish_1567020091,chard,13.738472,0.508323464,15,0.076
dish_1567020091,wheat berry,12.626041,2.411573831,30,0.723
dish_1558639555,cantaloupe,97,7.76,65,5.044
dish_1558639555,corn on the cob,29,6.38,48,3.062
dish_1558639555,carrot,78,7.8,30,2.340
dish_1558639555,apple,116,16.24,36,5.846
dish_1560802730,chickpeas,1.09589,0.2958903,10,0.030
dish_1560802730,kale,2.191781,0.19726029,15,0.030
dish_1560802730,bulgur,0.547945,0.4164382,55,0.229
dish_1560802730,cherry tomatoes,2.422998,0.094496922,30,0.028
dish_1560802730,spinach (raw),1.211499,0.043613964,15,0.007
dish_1560802730,chicken breast,48.459957,0,0,0.000
dish_1560802730,parmesan cheese,1.211499,0.050882958,0,0.000
dish_1560802730,wheat berry,4.845996,0.925585236,30,0.278
dish_1560444701,watermelon,170,12.92,75,9.690
dish_1559844657,potatoes,86,14.62,70,10.234
dish_1559844657,grapes,81,14.58,56,8.165
dish_1562699699,millet,11.606745,2.750798565,70,1.926
dish_1562699699,spinach (raw),17.417418,0.627027048,15,0.094
dish_1562699699,onions,4.991776,0.44925984,15,0.067
dish_1562699699,cucumbers,3.483484,0.06966968,15,0.010
dish_1562699699,quinoa,50.485435,10.60194135,35,3.711
dish_1562699699,sun dried tomatoes,1.393393,0.78030008,35,0.273
dish_1562699699,beef,87.050591,0,0,0.000
dish_1562699699,brown rice,22,5.06,50,2.530
dish_1562699699,spinach (cooked),2.901686,0.11606744,15,0.017
dish_1565638599,parmesan cheese,1.026694,0.043121148,0,0.000
dish_1565638599,arugula,1.890166,0.069936142,15,0.010
dish_1565638599,white rice,7.560664,2.11698592,70,1.482
dish_1565638599,onions,2.646232,0.23816088,15,0.036
dish_1565638599,green beans,88.724998,6.21074986,30,1.863
dish_1565638599,pork,56.704979,0,0,0.000
dish_1565638599,wheat berry,4.106776,0.784394216,30,0.235
dish_1565638599,spinach (raw),1.026694,0.036960984,15,0.006
dish_1565638599,chicken breast,41.06776,0,0,0.000
dish_1565638599,cherry tomatoes,2.053388,0.080082132,30,0.024
dish_1565638599,quinoa,62.135921,13.04854341,35,4.567
dish_1565638599,zucchini,3.780332,0.102068964,15,0.015
dish_1558640294,cantaloupe,58,4.64,65,3.016
dish_1558640294,cherry tomatoes,126,4.914,30,1.474
dish_1558722707,cherry tomatoes,107,4.173,30,1.252
dish_1559233144,garden salad,39,1.248,30,0.374
dish_1559233144,scrambled eggs,124,1.984,0,0.000
dish_1559233144,bacon,35,0.49,0,0.000
dish_1564601600,chicken,90.793655,0,0,0.000
dish_1564601600,brussels sprouts,125.953262,11.33579358,15,1.700
dish_1564601600,roasted potatoes,90,16.2,59,9.558
dish_1564601600,turnips,73,3.723,20,0.745
dish_1558724799,cauliflower,79,3.95,15,0.593
dish_1558724799,apple,161,22.54,36,8.114
dish_1558724799,broccoli,112,7.84,15,1.176
dish_1564605293,cheese pizza,152,50.92,80,40.736
dish_1566502472,sun dried tomatoes,3.075075,1.722042,35,0.603
dish_1566502472,cucumbers,7.687688,0.15375376,15,0.023
dish_1566502472,spinach (raw),38.438438,1.383783768,15,0.208
dish_1566502472,onions,4.612613,0.41513517,15,0.062
dish_1566502472,corn on the cob,55,12.1,48,5.808
dish_1565119739,onions,2.010818,0.18097362,15,0.027
dish_1565119739,kale,39,3.51,15,0.527
dish_1565119739,zucchini,75.5,2.0385,15,0.306
dish_1565119739,spinach (cooked),2.010818,0.08043272,15,0.012
dish_1565119739,millet,8.043271,1.906255227,70,1.334
dish_1565119739,beef,60.324532,0,0,0.000
dish_1565119739,wheat berry,148.543686,28.37184403,30,8.512
dish_1565119739,chard,39,1.443,15,0.216
dish_1565119739,chayote squash,75.5,3.8505,15,0.578
dish_1565728453,beef,25.198854,0,0,0.000
dish_1565728453,millet,3.359847,0.796283739,70,0.557
dish_1565728453,cheese pizza,47,15.745,80,12.596
dish_1565728453,onions,0.839962,0.07559658,15,0.011
dish_1565728453,wheat berry,5.132318,0.980272738,30,0.294
dish_1565728453,spinach (raw),1.283079,0.046190844,15,0.007
dish_1565728453,spinach (cooked),0.839962,0.03359848,15,0.005
dish_1565728453,chicken,51.323174,0,0,0.000
dish_1566501041,olives,97,6.111,15,0.917
dish_1566501041,carrot,38,3.8,30,1.140
dish_1566501041,spinach (raw),25,0.9,15,0.135
dish_1566501041,parmesan cheese,34,1.428,0,0.000
dish_1564170880,salmon,101.370377,0,0,0.000
dish_1564170880,arugula,4.054815,0.150028155,15,0.023
dish_1564170880,brown rice,20.274076,4.66303748,50,2.332
dish_1564170880,wheat berry,92.233009,17.61650472,30,5.285
dish_1562700906,squash,103.575829,3.521578186,15,0.528
dish_1562700906,cauliflower,117,5.85,15,0.878
dish_1566851677,quinoa,40.894569,8.58785949,35,3.006
dish_1566851677,broccoli,25.365854,1.77560978,15,0.266
dish_1566851677,arugula,4.089457,0.151309909,15,0.023
dish_1566851677,caesar salad,137,5.891,0,0.000
dish_1566851677,cheese pizza,85,28.475,80,22.780
dish_1565020895,bacon,8,0.112,0,0.000
dish_1565020895,berries,132,18.48,35,6.468
dish_1565020895,milk,41.97073,2.0985365,31,0.651
dish_1565020895,greek yogurt,39.195805,1.41104898,11,0.155
dish_1565020895,sweet potato,91.707321,16.50731778,70,11.555
dish_1565033189,chicken,233,0,0,0.000
dish_1565033189,mixed greens,55,2.915,15,0.437
dish_1565033189,broccoli,92,6.44,15,0.966
dish_1565033189,olives,127,8.001,15,1.200
dish_1565724620,wheat berry,10.692328,2.042234648,30,0.613
dish_1565724620,zucchini,79,2.133,15,0.320
dish_1565724620,broccoli,136.585373,9.56097611,15,1.434
dish_1565724620,roasted potatoes,112,20.16,59,11.894
dish_1565724620,chicken,106.923279,0,0,0.000
dish_1565724620,chayote squash,79,4.029,15,0.604
dish_1565724620,spinach (raw),2.673082,0.096230952,15,0.014
dish_1560356337,cucumbers,2.823529,0.05647058,15,0.008
dish_1560356337,mustard greens,3.529412,0.165882364,32,0.053
dish_1560356337,tomatoes,1.764706,0.120000008,30,0.036
dish_1560356337,yam,92,27.048,70,18.934
dish_1560356337,spinach (raw),14.117648,0.508235328,15,0.076
dish_1559843715,strawberries,77,6.16,25,1.540
dish_1559843715,potatoes,39,6.63,70,4.641
dish_1559843715,broccoli,18,1.26,15,0.189
dish_1559843715,pears,200,30.4,30,9.120
dish_1564432191,lettuce,9.09621,0.26379009,15,0.040
dish_1564432191,mixed greens,13.644315,0.723148695,15,0.108
dish_1564432191,cucumbers,4.548105,0.0909621,15,0.014
dish_1564432191,pepperoni pizza,63,20.16,80,16.128
dish_1564432191,onions,1.819242,0.16373178,15,0.025
dish_1564432191,cauliflower,60,3,15,0.450
dish_1564432191,pineapple,58,7.54,66,4.976
dish_1564432191,cherry tomatoes,3.638484,0.141900876,30,0.043
dish_1565972384,sweet potato,145.36586,26.1658548,70,18.316
dish_1559581236,mixed greens,20.991253,1.112536409,15,0.167
dish_1559581236,lettuce,13.994169,0.405830901,15,0.061
dish_1559581236,cucumbers,6.997085,0.1399417,15,0.021
dish_1559581236,onions,2.798834,0.25189506,15,0.038
dish_1559581236,eggs,152,1.824,0,0.000
dish_1559581236,cherry tomatoes,5.597668,0.218309052,30,0.065
dish_1558722473,cherry tomatoes,47,1.833,30,0.550
dish_1558722473,cauliflower,79,3.95,15,0.593
dish_1558722473,apple,161,22.54,36,8.114
dish_1558722473,carrot,92,9.2,30,2.760
dish_1566938059,cheese pizza,104,34.84,80,27.872
dish_1566938059,chicken thighs,88.46154,0,0,0.000
dish_1566938059,squash,4.423077,0.150384618,15,0.023
dish_1566938059,eggplant,4.423077,0.260961543,20,0.052
dish_1566938059,mushroom,4.423077,0.145961541,15,0.022
dish_1566938059,quinoa,8.846154,1.85769234,35,0.650
dish_1566938059,spinach (cooked),2.211539,0.08846156,15,0.013
dish_1568314857,beef,54.979321,0,0,0.000
dish_1568314857,millet,7.330576,1.737346512,70,1.216
dish_1568314857,avocado,90,8.1,10,0.810
dish_1568314857,onions,1.832644,0.16493796,15,0.025
dish_1568314857,spinach (cooked),1.832644,0.07330576,15,0.011
dish_1565640812,black beans,43,10.191,30,3.057
dish_1565640812,mixed greens,54,2.862,15,0.429
dish_1565640812,chicken,137,0,0,0.000
dish_1565641915,cheese pizza,92,30.82,80,24.656
dish_1565641915,asparagus,47,1.833,15,0.275
dish_1565641915,quinoa,49.514561,10.39805781,35,3.639
dish_1559841571,cereal,5,3.65,70,2.555
dish_1560889008,carrot,82.809608,8.2809608,30,2.484
dish_1565724588,zucchini,79,2.133,15,0.320
dish_1565724588,broccoli,136.585373,9.56097611,15,1.434
dish_1565724588,roasted potatoes,112,20.16,59,11.894
dish_1565724588,chayote squash,79,4.029,15,0.604
dish_1558028194,bacon,28,0.392,0,0.000
dish_1558028194,potatoes,71,12.07,70,8.449
dish_1560527140,tomatoes,2.287582,0.155555576,30,0.047
dish_1560527140,mustard greens,4.575164,0.215032708,32,0.069
dish_1560527140,potatoes,69,11.73,70,8.211
dish_1560527140,cucumbers,3.660131,0.07320262,15,0.011
dish_1560527140,spinach (raw),18.300655,0.65882358,15,0.099
dish_1560527140,bacon,34,0.476,0,0.000
dish_1560787754,bacon,7,0.098,0,0.000
dish_1560787754,berries,61,8.54,35,2.989
dish_1558375886,almonds,119,27.013,15,4.052
dish_1558375886,sausage,92,3.864,0,0.000
dish_1558375886,grapes,66,11.88,56,6.653
dish_1558381206,grapes,53,9.54,56,5.342
dish_1558381206,almonds,20,4.54,15,0.681
dish_1558381206,sausage,53,2.226,0,0.000
dish_1558381206,mixed greens,27,1.431,15,0.215
dish_1559578579,bacon,23,0.322,0,0.000
dish_1559578579,strawberries,55,4.4,25,1.100
dish_1566488956,sweet potato,83.902443,15.10243974,70,10.572
dish_1566488956,cantaloupe,61,4.88,65,3.172
dish_1559593794,quinoa,20.438606,4.29210726,35,1.502
dish_1559593794,chard,8.319518,0.307822166,15,0.046
dish_1559593794,chicken thighs,149.230774,0,0,0.000
dish_1559593794,eggplant,7.461539,0.440230801,20,0.088
dish_1559593794,squash,87.46154,2.97369236,15,0.446
dish_1559593794,kale,18.385094,1.65465846,15,0.248
dish_1559593794,walnuts,1.663903,0.231282517,15,0.035
dish_1559593794,spinach (cooked),3.730769,0.14923076,15,0.022
dish_1559593794,arugula,46.589302,1.723804174,15,0.259
dish_1559593794,mushroom,7.461539,0.246230787,15,0.037
dish_1559593794,blueberries,6.085571,0.876322224,25,0.219
dish_1560802092,squash,38.471024,1.308014816,15,0.196
dish_1560802092,spinach (raw),0.924025,0.0332649,15,0.005
dish_1560802092,cherry tomatoes,1.848049,0.072073911,30,0.022
dish_1560802092,chicken breast,36.960983,0,0,0.000
dish_1560802092,croutons,0.268839,0.194370597,70,0.136
dish_1560802092,kale,34.411404,3.09702636,15,0.465
dish_1560802092,wheat berry,3.696098,0.705954718,30,0.212
dish_1560802092,parmesan cheese,4.508546,0.189358932,0,0.000
dish_1561492687,fish,48.532288,0,0,0.000
dish_1561492687,caesar salad,31,1.333,0,0.000
dish_1561492687,fried rice,15,4.485,80,3.588
dish_1561492687,green onions,0.485323,0.03397261,15,0.005
dish_1561492687,country rice,9.706458,3.067240728,55,1.687
dish_1561492687,onions,1.941292,0.17471628,15,0.026
dish_1566931217,arugula,2.35696,0.08720752,15,0.013
dish_1566931217,onions,3.928266,0.35354394,15,0.053
dish_1566931217,artichokes,10.743574,1.18179314,20,0.236
dish_1566931217,mixed greens,42.595673,2.257570669,15,0.339
dish_1566931217,bell peppers,1.571306,0.14141754,15,0.021
dish_1566931217,fish,78.565331,0,0,0.000
dish_1566931217,avocado,57,5.13,10,0.513
dish_1566931217,white beans,15.713065,3.943979315,33,1.302
dish_1566931217,beets,3.407654,0.3407654,64,0.218
dish_1566931217,snow peas,3.142613,0.43996582,25,0.110
dish_1566931217,cauliflower,142,7.1,15,1.065
dish_1564690138,pears,6.215539,0.944761928,30,0.283
dish_1564690138,lentils,81,16.2,27,4.374
dish_1564690138,arugula,31.077694,1.149874678,15,0.172
dish_1564690138,green beans,37.049999,2.59349993,30,0.778
dish_1564690138,chickpeas,12.431077,3.35639079,10,0.336
dish_1559581356,broccoli,60,4.2,15,0.630
dish_1559581356,bacon,22,0.308,0,0.000
dish_1559581356,mixed greens,20.991253,1.112536409,15,0.167
dish_1559581356,eggs,152,1.824,0,0.000
dish_1559581356,lettuce,13.994169,0.405830901,15,0.061
dish_1559581356,cherry tomatoes,5.597668,0.218309052,30,0.065
dish_1559581356,cucumbers,6.997085,0.1399417,15,0.021
dish_1559581356,onions,2.798834,0.25189506,15,0.038
dish_1557863104,olives,40,2.52,15,0.378
dish_1559841781,grapes,38,6.84,56,3.830
dish_1559841781,cereal,5,3.65,70,2.555
dish_1567024224,quinoa,2.307692,0.48461532,35,0.170
dish_1567024224,chicken thighs,23.076923,0,0,0.000
dish_1567024224,eggplant,1.153846,0.068076914,20,0.014
dish_1567024224,squash,1.153846,0.039230764,15,0.006
dish_1567024224,chayote squash,44,2.244,15,0.337
dish_1567024224,cheese pizza,86,28.81,80,23.048
dish_1567024224,cauliflower,80,4,15,0.600
dish_1567024224,zucchini,44,1.188,15,0.178
dish_1567024224,mushroom,1.153846,0.038076918,15,0.006
dish_1567024224,spinach (cooked),0.576923,0.02307692,15,0.003
dish_1567024224,roasted potatoes,31,5.58,59,3.292
dish_1565711358,yam,82.547165,24.26886651,70,16.988
dish_1565711358,cantaloupe,93,7.44,65,4.836
dish_1565711358,sweet potato,82.547165,14.8584897,70,10.401
dish_1565711358,grapes,17,3.06,56,1.714
dish_1558114145,grapes,83,14.94,56,8.366
dish_1558030910,bacon,15,0.21,0,0.000
dish_1564675193,grapes,46,8.28,56,4.637
dish_1564675193,watermelon,77,5.852,75,4.389
dish_1564675193,sweet potato,157.073181,28.27317258,70,19.791
dish_1565884833,watermelon,55,4.18,75,3.135
dish_1565884833,waffles,83,27.141,75,20.356
dish_1566938088,spinach (cooked),2.211539,0.08846156,15,0.013
dish_1566938088,chicken thighs,88.46154,0,0,0.000
dish_1566938088,quinoa,8.846154,1.85769234,35,0.650
dish_1566938088,mushroom,4.423077,0.145961541,15,0.022
dish_1566938088,eggplant,4.423077,0.260961543,20,0.052
dish_1566938088,squash,4.423077,0.150384618,15,0.023
dish_1566938088,cauliflower,125,6.25,15,0.938
dish_1566938088,cheese pizza,104,34.84,80,27.872
dish_1565036890,roasted potatoes,61,10.98,59,6.478
dish_1565036890,brown rice,5.485232,1.26160336,50,0.631
dish_1565036890,radishes,1.097046,0.037299564,15,0.006
dish_1565036890,beef,49.293968,0,0,0.000
dish_1565036890,cheese pizza,70,23.45,80,18.760
dish_1565036890,broccoli,3.286264,0.23003848,15,0.035
dish_1565036890,kale,1.643132,0.14788188,15,0.022
dish_1565036890,onions,0.657253,0.05915277,15,0.009
dish_1565036890,arugula,1.371308,0.050738396,15,0.008
dish_1565036890,white rice,6.572529,1.84030812,70,1.288
dish_1565036890,chicken thighs,54.852322,0,0,0.000
dish_1565036890,green onions,0.328626,0.02300382,15,0.003
dish_1560369294,country rice,25.048923,7.915459668,55,4.354
dish_1560369294,onions,5.637841,0.50740569,15,0.076
dish_1560369294,fish,125.244614,0,0,0.000
dish_1560369294,brown rice,6.280566,1.44453018,50,0.722
dish_1560369294,green onions,1.252446,0.08767122,15,0.013
dish_1560369294,broccoli,1.570142,0.10990994,15,0.016
dish_1560369294,pork,47.104248,0,0,0.000
dish_1560369294,cherry tomatoes,1.570142,0.061235538,30,0.018
dish_1560369294,asparagus,121,4.719,15,0.708
dish_1566587714,tomatoes,7.337489,0.498949252,30,0.150
dish_1566587714,salmon,54.815094,0,0,0.000
dish_1566587714,arugula,2.192604,0.081126348,15,0.012
dish_1566587714,jalapenos,2.934996,0.19077474,32,0.061
dish_1566587714,brown rice,10.963019,2.52149437,50,1.261
dish_1566587714,bell peppers,7.337489,0.66037401,15,0.099
dish_1566587714,chicken,58.699913,0,0,0.000
dish_1566587714,spinach (raw),2.934996,0.105659856,15,0.016
dish_1566587714,chard,98.5,3.6445,15,0.547
dish_1566587714,kale,98.5,8.865,15,1.330
dish_1566587714,onions,2.934996,0.26414964,15,0.040
dish_1566587714,millet,14.674978,3.477969786,70,2.435
dish_1558029324,potatoes,115,19.55,70,13.685
dish_1558029324,bacon,27,0.378,0,0.000
dish_1558029324,honeydew melons,108,9.72,65,6.318
dish_1560441529,cantaloupe,38,3.04,65,1.976
dish_1560441529,berries,50,7,35,2.450
dish_1560441529,watermelon,35,2.66,75,1.995
dish_1560441529,pineapple,29,3.77,66,2.488
dish_1558721931,cauliflower,53,2.65,15,0.398
dish_1564086658,cheese pizza,49,16.415,80,13.132
dish_1564086658,corn on the cob,82,18.04,48,8.659
dish_1564086658,caesar salad,99,4.257,0,0.000
dish_1558640373,cherry tomatoes,126,4.914,30,1.474
dish_1558640373,grapes,92,16.56,56,9.274
dish_1558640373,cantaloupe,58,4.64,65,3.016
dish_1559751552,yam,123,36.162,70,25.313
dish_1559751552,berries,131,18.34,35,6.419
dish_1566419577,caesar salad,74,3.182,0,0.000
dish_1566419577,green beans,32.174999,2.25224993,30,0.676
dish_1566419577,cheese pizza,103,34.505,80,27.604
dish_1566501293,olives,26,1.638,15,0.246
dish_1566501293,onions,30,2.7,15,0.405
dish_1558547008,potatoes,96,16.32,70,11.424
dish_1558640979,cantaloupe,95,7.6,65,4.940
dish_1558640979,cauliflower,21,1.05,15,0.158
dish_1558640979,carrot,53,5.3,30,1.590
dish_1565797723,mixed greens,44.516129,2.359354837,15,0.354
dish_1565797723,raspberries,4.451613,0.53419356,25,0.134
dish_1565797723,berries,32,4.48,35,1.568
dish_1565797723,scrambled eggs,50,0.8,0,0.000
dish_1565797723,granola,11.129032,7.200483704,56,4.032
dish_1565797723,blackberries,4.451613,0.409548396,25,0.102
dish_1565797723,watermelon,70,5.32,75,3.990
dish_1558114209,cantaloupe,90,7.2,65,4.680
dish_1564691450,millet,14.63096,3.46753752,70,2.427
dish_1564691450,corn on the cob,71,15.62,48,7.498
dish_1564691450,green beans,39,2.73,30,0.819
